Date,Adj Close_TEBE.JK,Close_TEBE.JK,High_TEBE.JK,Low_TEBE.JK,Open_TEBE.JK,Volume_TEBE.JK
2022-05-19,516.5982055664062,775.0,800.0,750.0,800.0,743100
2022-05-20,519.9310913085938,780.0,800.0,755.0,770.0,635200
2022-05-23,546.59423828125,820.0,830.0,765.0,780.0,1509700
2022-05-24,533.2626953125,800.0,870.0,800.0,825.0,1462600
2022-05-25,549.9271240234375,825.0,830.0,780.0,780.0,692800
2022-05-27,613.2520751953125,920.0,960.0,790.0,840.0,1863300
2022-05-30,726.5704956054688,1090.0,1120.0,925.0,930.0,2888400
2022-05-31,706.5731811523438,1060.0,1135.0,1015.0,1105.0,1760000
2022-06-02,659.91259765625,990.0,1065.0,990.0,1065.0,1098600
2022-06-03,643.2481079101562,965.0,990.0,925.0,950.0,1703500
2022-06-06,656.5797119140625,985.0,1005.0,940.0,975.0,1115100
2022-06-07,656.5797119140625,985.0,1000.0,945.0,985.0,511700
2022-06-08,656.5797119140625,985.0,1000.0,965.0,985.0,271200
2022-06-09,649.9139404296875,975.0,1000.0,950.0,965.0,927800
2022-06-10,606.5863037109375,910.0,1020.0,910.0,1020.0,1684700
2022-06-13,566.5916748046875,850.0,910.0,850.0,910.0,223500
2022-06-14,576.5902709960938,865.0,875.0,795.0,815.0,1170000
2022-06-15,536.5956420898438,805.0,870.0,805.0,865.0,1421500
2022-06-16,533.2626953125,800.0,820.0,795.0,800.0,1095700
2022-06-17,533.2626953125,800.0,815.0,780.0,795.0,1093400
2022-06-20,540.3257446289062,765.0,795.0,755.0,775.0,958000
2022-06-21,554.4520263671875,785.0,790.0,765.0,765.0,340100
2022-06-22,554.4520263671875,785.0,790.0,770.0,790.0,296000
2022-06-23,557.9834594726562,790.0,800.0,770.0,785.0,200600
2022-06-24,550.9204711914062,780.0,795.0,770.0,780.0,304700
2022-06-27,550.9204711914062,780.0,800.0,750.0,780.0,498900
2022-06-28,557.9834594726562,790.0,795.0,765.0,775.0,264500
2022-06-29,550.9204711914062,780.0,785.0,770.0,785.0,796700
2022-06-30,522.6681518554688,740.0,780.0,740.0,780.0,800300
2022-07-01,487.3526611328125,690.0,740.0,690.0,740.0,2010500
2022-07-04,490.8841552734375,695.0,740.0,645.0,690.0,1008600
2022-07-05,515.6051025390625,730.0,740.0,695.0,695.0,132600
2022-07-06,497.9472961425781,705.0,730.0,695.0,730.0,236800
2022-07-07,505.0103454589844,715.0,765.0,705.0,710.0,214700
2022-07-08,508.5419006347656,720.0,740.0,710.0,715.0,106600
2022-07-11,512.0734252929688,725.0,745.0,720.0,720.0,85200
2022-07-12,533.2626953125,755.0,770.0,720.0,740.0,338900
2022-07-13,536.794189453125,760.0,775.0,750.0,760.0,246800
2022-07-14,543.8573608398438,770.0,775.0,750.0,760.0,300900
2022-07-15,536.794189453125,760.0,780.0,720.0,770.0,793400
2022-07-18,526.1995849609375,745.0,760.0,730.0,760.0,130700
2022-07-19,526.1995849609375,745.0,760.0,730.0,755.0,230100
2022-07-20,533.2626953125,755.0,760.0,730.0,745.0,342500
2022-07-21,529.7311401367188,750.0,755.0,740.0,755.0,108300
2022-07-22,543.8573608398438,770.0,770.0,740.0,740.0,182700
2022-07-25,547.3888549804688,775.0,780.0,760.0,765.0,214000
2022-07-26,547.3888549804688,775.0,780.0,760.0,780.0,179800
2022-07-27,550.9204711914062,780.0,780.0,765.0,775.0,298000
2022-07-28,579.1727294921875,820.0,820.0,770.0,780.0,568300
2022-07-29,589.767333984375,835.0,890.0,810.0,825.0,514500
2022-08-01,593.2988891601562,840.0,880.0,800.0,835.0,328400
2022-08-02,621.5512084960938,880.0,935.0,870.0,880.0,3115100
2022-08-03,607.4251098632812,860.0,900.0,860.0,890.0,500700
2022-08-04,610.9566040039062,865.0,905.0,850.0,865.0,300700
2022-08-05,582.7042846679688,825.0,890.0,810.0,890.0,524300
2022-08-08,582.7042846679688,825.0,825.0,805.0,820.0,152400
2022-08-09,593.2988891601562,840.0,850.0,820.0,820.0,148700
2022-08-10,596.8303833007812,845.0,850.0,820.0,845.0,129500
2022-08-11,593.2988891601562,840.0,880.0,820.0,850.0,230400
2022-08-12,589.767333984375,835.0,840.0,800.0,840.0,173200
2022-08-15,593.2988891601562,840.0,850.0,820.0,835.0,154000
2022-08-16,579.1727294921875,820.0,850.0,820.0,845.0,103900
2022-08-18,596.8303833007812,845.0,880.0,820.0,820.0,407900
2022-08-19,596.8303833007812,845.0,870.0,830.0,845.0,174100
2022-08-22,557.9834594726562,790.0,850.0,790.0,850.0,1206300
2022-08-23,572.1096801757812,810.0,825.0,770.0,815.0,128900
2022-08-24,565.046630859375,800.0,825.0,775.0,800.0,261800
2022-08-25,572.1096801757812,810.0,825.0,790.0,825.0,174100
2022-08-26,561.5150146484375,795.0,810.0,785.0,810.0,289700
2022-08-29,557.9834594726562,790.0,800.0,770.0,795.0,210800
2022-08-30,565.046630859375,800.0,810.0,785.0,790.0,158800
2022-08-31,565.046630859375,800.0,800.0,780.0,795.0,139700
2022-09-01,561.5150146484375,795.0,800.0,785.0,795.0,255000
2022-09-02,557.9834594726562,790.0,800.0,780.0,795.0,272900
2022-09-05,568.5780639648438,805.0,820.0,795.0,800.0,1489700
2022-09-06,579.1727294921875,820.0,860.0,805.0,820.0,1877200
2022-09-07,582.7042846679688,825.0,850.0,790.0,825.0,1355400
2022-09-08,572.1096801757812,810.0,830.0,800.0,830.0,679700
2022-09-09,579.1727294921875,820.0,825.0,800.0,810.0,513400
2022-09-12,568.5780639648438,805.0,825.0,800.0,820.0,959800
2022-09-13,565.046630859375,800.0,820.0,800.0,810.0,789300
2022-09-14,568.5780639648438,805.0,810.0,795.0,800.0,415200
2022-09-15,575.6411743164062,815.0,825.0,805.0,805.0,2149200
2022-09-16,568.5780639648438,805.0,825.0,805.0,815.0,2130900
2022-09-19,572.1096801757812,810.0,815.0,805.0,810.0,1359800
2022-09-20,572.1096801757812,810.0,870.0,805.0,810.0,1361500
2022-09-21,575.6411743164062,815.0,835.0,810.0,810.0,997600
2022-09-22,575.6411743164062,815.0,820.0,810.0,815.0,908200
2022-09-23,575.6411743164062,815.0,835.0,810.0,815.0,632900
2022-09-26,554.4520263671875,785.0,830.0,760.0,820.0,1882800
2022-09-27,582.7042846679688,825.0,860.0,785.0,785.0,2332900
2022-09-28,586.23583984375,830.0,840.0,820.0,835.0,860600
2022-09-29,621.5512084960938,880.0,920.0,825.0,830.0,4672700
2022-09-30,600.3619384765625,850.0,915.0,825.0,890.0,3651200
2022-10-03,600.3619384765625,850.0,880.0,830.0,880.0,984300
2022-10-04,593.2988891601562,840.0,860.0,825.0,860.0,1328400
2022-10-05,589.767333984375,835.0,845.0,830.0,830.0,656900
2022-10-06,600.3619384765625,850.0,850.0,830.0,840.0,644200
2022-10-07,593.2988891601562,840.0,870.0,835.0,870.0,950800
2022-10-10,582.37939453125,800.0,830.0,795.0,830.0,885900
2022-10-11,578.7394409179688,795.0,800.0,785.0,800.0,321300
2022-10-12,582.37939453125,800.0,810.0,790.0,800.0,346100
2022-10-13,578.7394409179688,795.0,830.0,795.0,800.0,343200
2022-10-14,582.37939453125,800.0,805.0,795.0,795.0,524300
2022-10-17,571.4597778320312,785.0,800.0,785.0,800.0,516300
2022-10-18,560.5400390625,770.0,800.0,765.0,785.0,491000
2022-10-19,556.900146484375,765.0,780.0,760.0,770.0,354000
2022-10-20,564.1798706054688,775.0,790.0,755.0,770.0,302200
2022-10-21,582.37939453125,800.0,805.0,775.0,775.0,483700
2022-10-24,578.7394409179688,795.0,810.0,795.0,800.0,232800
2022-10-25,578.7394409179688,795.0,805.0,790.0,800.0,338500
2022-10-26,589.6590576171875,810.0,825.0,795.0,795.0,410300
2022-10-27,600.5786743164062,825.0,850.0,805.0,810.0,728400
2022-10-28,600.5786743164062,825.0,830.0,800.0,830.0,302300
2022-10-31,618.7780151367188,850.0,850.0,825.0,835.0,778500
2022-11-01,655.1766967773438,900.0,1000.0,880.0,890.0,6358600
2022-11-02,626.0578002929688,860.0,910.0,855.0,890.0,932100
2022-11-03,622.4179077148438,855.0,890.0,845.0,855.0,990400
2022-11-04,615.1381225585938,845.0,865.0,845.0,865.0,538500
2022-11-07,615.1381225585938,845.0,860.0,835.0,850.0,987300
2022-11-08,622.4179077148438,855.0,880.0,840.0,845.0,396400
2022-11-09,626.0578002929688,860.0,875.0,850.0,855.0,548400
2022-11-10,600.5786743164062,825.0,860.0,820.0,860.0,1345200
2022-11-11,611.498291015625,840.0,855.0,820.0,830.0,540700
2022-11-14,611.498291015625,840.0,850.0,830.0,840.0,111400
2022-11-15,618.7780151367188,850.0,860.0,845.0,850.0,759900
2022-11-16,615.1381225585938,845.0,870.0,840.0,850.0,656300
2022-11-17,618.7780151367188,850.0,860.0,835.0,845.0,300100
2022-11-18,622.4179077148438,855.0,865.0,850.0,850.0,355300
2022-11-21,626.0578002929688,860.0,865.0,850.0,860.0,1073400
2022-11-22,636.9773559570312,875.0,900.0,855.0,860.0,1178800
2022-11-23,629.6976318359375,865.0,890.0,860.0,880.0,322800
2022-11-24,622.4179077148438,855.0,870.0,840.0,870.0,518500
2022-11-25,618.7780151367188,850.0,860.0,840.0,855.0,202500
2022-11-28,615.1381225585938,845.0,855.0,830.0,855.0,395600
2022-11-29,615.1381225585938,845.0,875.0,830.0,855.0,807500
2022-11-30,615.1381225585938,845.0,865.0,835.0,850.0,696900
2022-12-01,611.498291015625,840.0,870.0,840.0,855.0,436000
2022-12-02,607.8583984375,835.0,840.0,830.0,840.0,535300
2022-12-05,607.8583984375,835.0,855.0,830.0,835.0,815000
2022-12-06,600.5786743164062,825.0,845.0,820.0,835.0,398800
2022-12-07,593.2989501953125,815.0,830.0,810.0,825.0,939500
2022-12-08,600.5786743164062,825.0,825.0,805.0,810.0,599600
2022-12-09,604.2185668945312,830.0,835.0,815.0,825.0,260600
2022-12-12,604.2185668945312,830.0,835.0,815.0,825.0,499600
2022-12-13,626.0578002929688,860.0,860.0,825.0,830.0,2068400
2022-12-14,633.3374633789062,870.0,900.0,850.0,860.0,1085000
2022-12-15,626.0578002929688,860.0,870.0,845.0,870.0,445500
2022-12-16,626.0578002929688,860.0,870.0,850.0,860.0,299000
2022-12-19,611.498291015625,840.0,870.0,840.0,865.0,281600
2022-12-20,611.498291015625,840.0,850.0,840.0,840.0,196500
2022-12-21,611.498291015625,840.0,855.0,835.0,850.0,297800
2022-12-22,618.7780151367188,850.0,865.0,840.0,855.0,542600
2022-12-23,607.8583984375,835.0,860.0,830.0,850.0,269600
2022-12-26,607.8583984375,835.0,850.0,835.0,850.0,368600
2022-12-27,615.1381225585938,845.0,855.0,835.0,835.0,190300
2022-12-28,618.7780151367188,850.0,855.0,840.0,845.0,252300
2022-12-29,629.6976318359375,865.0,880.0,850.0,850.0,582100
2022-12-30,618.7780151367188,850.0,895.0,840.0,895.0,304600
2023-01-02,626.0578002929688,860.0,870.0,850.0,855.0,329200
2023-01-03,618.7780151367188,850.0,870.0,840.0,870.0,234000
2023-01-04,600.5786743164062,825.0,850.0,815.0,850.0,551600
2023-01-05,578.7394409179688,795.0,825.0,790.0,825.0,837100
2023-01-06,586.0191650390625,805.0,815.0,785.0,790.0,299500
2023-01-09,575.0995483398438,790.0,810.0,770.0,810.0,332800
2023-01-10,575.0995483398438,790.0,795.0,765.0,780.0,267800
2023-01-11,578.7394409179688,795.0,805.0,780.0,790.0,108500
2023-01-12,575.0995483398438,790.0,800.0,760.0,795.0,196500
2023-01-13,571.4597778320312,785.0,790.0,780.0,785.0,63600
2023-01-16,586.0191650390625,805.0,825.0,785.0,800.0,59700
2023-01-17,589.6590576171875,810.0,815.0,790.0,810.0,149900
2023-01-18,582.37939453125,800.0,810.0,790.0,790.0,113700
2023-01-19,582.37939453125,800.0,805.0,795.0,800.0,69000
2023-01-20,589.6590576171875,810.0,820.0,800.0,800.0,248800
2023-01-24,589.6590576171875,810.0,815.0,800.0,810.0,93400
2023-01-25,589.6590576171875,810.0,810.0,800.0,805.0,173200
2023-01-26,578.7394409179688,795.0,810.0,785.0,810.0,334200
2023-01-27,586.0191650390625,805.0,805.0,795.0,795.0,81400
2023-01-30,575.0995483398438,790.0,805.0,790.0,805.0,207200
2023-01-31,575.0995483398438,790.0,795.0,780.0,790.0,168400
2023-02-01,575.0995483398438,790.0,800.0,775.0,785.0,140000
2023-02-02,571.4597778320312,785.0,800.0,775.0,800.0,344400
2023-02-03,567.81982421875,780.0,790.0,765.0,785.0,310800
2023-02-06,545.9805908203125,750.0,780.0,730.0,780.0,867300
2023-02-07,560.5400390625,770.0,775.0,745.0,750.0,288300
2023-02-08,549.6204833984375,755.0,780.0,755.0,775.0,347600
2023-02-09,553.2603149414062,760.0,760.0,750.0,750.0,158900
2023-02-10,549.6204833984375,755.0,765.0,740.0,765.0,294400
2023-02-13,542.3407592773438,745.0,760.0,745.0,755.0,285800
2023-02-14,549.6204833984375,755.0,770.0,745.0,745.0,210500
2023-02-15,553.2603149414062,760.0,790.0,750.0,755.0,208300
2023-02-16,553.2603149414062,760.0,785.0,760.0,775.0,126000
2023-02-17,553.2603149414062,760.0,770.0,755.0,760.0,37000
2023-02-20,549.6204833984375,755.0,765.0,750.0,765.0,128500
2023-02-21,549.6204833984375,755.0,760.0,750.0,760.0,178300
2023-02-22,556.900146484375,765.0,765.0,750.0,750.0,198800
2023-02-23,553.2603149414062,760.0,770.0,750.0,765.0,154100
2023-02-24,567.81982421875,780.0,800.0,755.0,770.0,346600
2023-02-27,567.81982421875,780.0,790.0,765.0,780.0,313600
2023-02-28,571.4597778320312,785.0,795.0,765.0,780.0,175200
2023-03-01,567.81982421875,780.0,785.0,780.0,785.0,72200
2023-03-02,567.81982421875,780.0,795.0,780.0,780.0,107100
2023-03-03,578.7394409179688,795.0,795.0,785.0,785.0,36500
2023-03-06,578.7394409179688,795.0,820.0,780.0,795.0,452600
2023-03-07,571.4597778320312,785.0,810.0,785.0,795.0,114700
2023-03-08,578.7394409179688,795.0,800.0,775.0,780.0,417100
2023-03-09,578.7394409179688,795.0,800.0,785.0,795.0,55400
2023-03-10,575.0995483398438,790.0,795.0,775.0,795.0,70200
2023-03-13,567.81982421875,780.0,790.0,780.0,790.0,60600
2023-03-14,556.900146484375,765.0,790.0,755.0,785.0,198200
2023-03-15,567.81982421875,780.0,795.0,755.0,775.0,60800
2023-03-16,553.2603149414062,760.0,790.0,750.0,770.0,179600
2023-03-17,556.900146484375,765.0,790.0,760.0,760.0,63100
2023-03-20,545.9805908203125,750.0,765.0,745.0,765.0,142200
2023-03-21,556.900146484375,765.0,765.0,755.0,760.0,35000
2023-03-24,560.5400390625,770.0,770.0,760.0,765.0,94500
2023-03-27,582.37939453125,800.0,800.0,770.0,770.0,376200
2023-03-28,582.37939453125,800.0,810.0,785.0,795.0,282300
2023-03-29,589.6590576171875,810.0,820.0,800.0,810.0,333700
2023-03-30,589.6590576171875,810.0,820.0,805.0,810.0,159900
2023-03-31,604.2185668945312,830.0,830.0,810.0,810.0,319500
2023-04-03,611.498291015625,840.0,855.0,830.0,830.0,862200
2023-04-04,622.4179077148438,855.0,860.0,835.0,850.0,145300
2023-04-05,611.498291015625,840.0,855.0,825.0,855.0,135800
2023-04-06,604.2185668945312,830.0,855.0,820.0,835.0,178500
2023-04-10,600.5786743164062,825.0,840.0,820.0,835.0,165300
2023-04-11,596.938720703125,820.0,835.0,810.0,835.0,144000
2023-04-12,600.5786743164062,825.0,825.0,820.0,820.0,83900
2023-04-13,611.498291015625,840.0,850.0,820.0,825.0,454100
2023-04-14,618.7780151367188,850.0,860.0,830.0,840.0,537100
2023-04-17,633.3374633789062,870.0,880.0,845.0,850.0,1021100
2023-04-18,647.89697265625,890.0,915.0,870.0,870.0,680800
2023-04-26,644.2571411132812,885.0,925.0,880.0,900.0,895800
2023-04-27,644.2571411132812,885.0,900.0,885.0,885.0,507800
2023-04-28,706.1348876953125,970.0,970.0,885.0,885.0,1412400
2023-05-02,666.0962524414062,915.0,980.0,905.0,975.0,3776200
2023-05-03,633.3374633789062,870.0,915.0,855.0,915.0,3207800
2023-05-04,647.89697265625,890.0,895.0,860.0,875.0,2583800
2023-05-05,673.034423828125,830.0,830.0,830.0,830.0,183700
2023-05-08,632.4901733398438,780.0,825.0,775.0,825.0,1734600
2023-05-09,644.6534423828125,795.0,800.0,780.0,780.0,255700
2023-05-10,660.8711547851562,815.0,825.0,795.0,795.0,528500
2023-05-11,644.6534423828125,795.0,815.0,785.0,810.0,456100
2023-05-12,644.6534423828125,795.0,795.0,780.0,795.0,129100
2023-05-15,624.3812866210938,770.0,805.0,765.0,795.0,711800
2023-05-16,628.4356689453125,775.0,790.0,755.0,775.0,314700
2023-05-17,620.3268432617188,765.0,775.0,755.0,775.0,452400
2023-05-19,612.2180786132812,755.0,770.0,750.0,765.0,458900
2023-05-22,620.3268432617188,765.0,780.0,720.0,740.0,506600
2023-05-23,620.3268432617188,765.0,775.0,755.0,765.0,260500
2023-05-24,620.3268432617188,765.0,775.0,755.0,765.0,182600
2023-05-25,620.3268432617188,765.0,775.0,765.0,770.0,333600
2023-05-26,620.3268432617188,765.0,770.0,745.0,770.0,232500
2023-05-29,608.1636352539062,750.0,770.0,735.0,765.0,553000
2023-05-30,604.1091918945312,745.0,760.0,745.0,750.0,258300
2023-05-31,583.8370361328125,720.0,755.0,715.0,745.0,631600
2023-06-05,604.1091918945312,745.0,750.0,720.0,720.0,164300
2023-06-06,608.1636352539062,750.0,760.0,740.0,745.0,179500
2023-06-07,608.1636352539062,750.0,760.0,745.0,750.0,79900
2023-06-08,620.3268432617188,765.0,765.0,750.0,755.0,161400
2023-06-09,624.3812866210938,770.0,785.0,760.0,760.0,425000
2023-06-12,624.3812866210938,770.0,805.0,755.0,800.0,678300
2023-06-13,620.3268432617188,765.0,775.0,750.0,765.0,188300
2023-06-14,632.4901733398438,780.0,785.0,770.0,780.0,177400
2023-06-15,632.4901733398438,780.0,785.0,775.0,780.0,197900
2023-06-16,628.4356689453125,775.0,785.0,765.0,780.0,388500
2023-06-19,628.4356689453125,775.0,780.0,765.0,775.0,144900
2023-06-20,628.4356689453125,775.0,780.0,765.0,775.0,64700
2023-06-21,628.4356689453125,775.0,780.0,770.0,775.0,71100
2023-06-22,628.4356689453125,775.0,780.0,770.0,775.0,226300
2023-06-23,624.3812866210938,770.0,785.0,770.0,780.0,217900
2023-06-26,624.3812866210938,770.0,785.0,765.0,770.0,261900
2023-06-27,628.4356689453125,775.0,785.0,770.0,770.0,231600
2023-07-03,677.0888061523438,835.0,840.0,780.0,780.0,1312800
2023-07-04,689.2520751953125,850.0,870.0,805.0,835.0,667500
2023-07-05,689.2520751953125,850.0,850.0,830.0,850.0,181900
2023-07-06,660.8711547851562,815.0,850.0,795.0,850.0,1087600
2023-07-07,668.97998046875,825.0,850.0,815.0,815.0,680800
2023-07-10,689.2520751953125,850.0,855.0,825.0,825.0,384600
2023-07-11,668.97998046875,825.0,850.0,815.0,850.0,774100
2023-07-12,668.97998046875,825.0,840.0,815.0,825.0,242600
2023-07-13,668.97998046875,825.0,835.0,825.0,830.0,185700
2023-07-14,681.1432495117188,840.0,850.0,820.0,830.0,583000
2023-07-17,681.1432495117188,840.0,850.0,830.0,850.0,275200
2023-07-18,681.1432495117188,840.0,840.0,825.0,840.0,222500
2023-07-20,681.1432495117188,840.0,845.0,835.0,840.0,259300
2023-07-21,685.1976318359375,845.0,850.0,840.0,840.0,111200
2023-07-24,689.2520751953125,850.0,865.0,840.0,855.0,297800
2023-07-25,709.5242309570312,875.0,875.0,845.0,850.0,886000
2023-07-26,709.5242309570312,875.0,900.0,865.0,875.0,620300
2023-07-27,705.4697875976562,870.0,895.0,860.0,880.0,456000
2023-07-28,701.4153442382812,865.0,880.0,860.0,870.0,625100
2023-07-31,697.3609619140625,860.0,880.0,850.0,865.0,338000
2023-08-01,697.3609619140625,860.0,875.0,845.0,860.0,688400
2023-08-02,681.1432495117188,840.0,865.0,815.0,860.0,911700
2023-08-03,689.2520751953125,850.0,855.0,835.0,840.0,561400
2023-08-04,685.1976318359375,845.0,855.0,840.0,850.0,374900
2023-08-07,685.1976318359375,845.0,850.0,840.0,845.0,329700
2023-08-08,697.3609619140625,860.0,860.0,845.0,850.0,444200
2023-08-09,689.2520751953125,850.0,860.0,850.0,860.0,193300
2023-08-10,689.2520751953125,850.0,855.0,830.0,850.0,457400
2023-08-11,685.1976318359375,845.0,855.0,825.0,855.0,329800
2023-08-14,677.0888061523438,835.0,855.0,830.0,855.0,417400
2023-08-15,673.034423828125,830.0,840.0,825.0,835.0,450700
2023-08-16,668.97998046875,825.0,835.0,820.0,835.0,258900
2023-08-18,673.034423828125,830.0,835.0,815.0,825.0,625000
2023-08-21,664.9254760742188,820.0,835.0,820.0,835.0,352900
2023-08-22,660.8711547851562,815.0,825.0,805.0,820.0,878600
2023-08-23,660.8711547851562,815.0,825.0,810.0,825.0,254600
2023-08-24,664.9254760742188,820.0,820.0,810.0,820.0,402300
2023-08-25,660.8711547851562,815.0,825.0,810.0,820.0,682700
2023-08-28,660.8711547851562,815.0,820.0,815.0,820.0,276200
2023-08-29,664.9254760742188,820.0,825.0,815.0,820.0,354000
2023-08-30,668.97998046875,825.0,830.0,815.0,820.0,722200
2023-08-31,677.0888061523438,835.0,835.0,820.0,825.0,610000
2023-09-01,677.0888061523438,835.0,835.0,815.0,835.0,797700
2023-09-04,673.034423828125,830.0,840.0,825.0,835.0,1035600
2023-09-05,656.8167114257812,810.0,830.0,785.0,830.0,2352800
2023-09-06,668.97998046875,825.0,825.0,805.0,810.0,257900
2023-09-07,668.97998046875,825.0,830.0,815.0,825.0,640300
2023-09-08,693.3065795898438,855.0,855.0,825.0,835.0,3217900
2023-09-11,693.3065795898438,855.0,875.0,840.0,860.0,2143100
2023-09-12,685.1976318359375,845.0,860.0,840.0,855.0,374400
2023-09-13,681.1432495117188,840.0,850.0,835.0,850.0,667400
2023-09-14,685.1976318359375,845.0,845.0,835.0,845.0,776000
2023-09-15,697.3609619140625,860.0,860.0,845.0,850.0,3445100
2023-09-18,701.5618896484375,835.0,855.0,825.0,845.0,1999300
2023-09-19,705.7628784179688,840.0,850.0,825.0,835.0,1049400
2023-09-20,709.9638061523438,845.0,845.0,830.0,840.0,752300
2023-09-21,705.7628784179688,840.0,850.0,835.0,845.0,161300
2023-09-22,701.5618896484375,835.0,840.0,830.0,840.0,125900
2023-09-25,705.7628784179688,840.0,845.0,830.0,840.0,490800
2023-09-26,693.1599731445312,825.0,845.0,820.0,840.0,604900
2023-09-27,693.1599731445312,825.0,830.0,815.0,825.0,254700
2023-09-29,693.1599731445312,825.0,835.0,825.0,825.0,147300
2023-10-02,693.1599731445312,825.0,830.0,820.0,825.0,128900
2023-10-03,693.1599731445312,825.0,835.0,820.0,825.0,175800
2023-10-04,684.758056640625,815.0,825.0,775.0,825.0,629100
2023-10-05,684.758056640625,815.0,830.0,810.0,810.0,140400
2023-10-06,680.5570678710938,810.0,820.0,810.0,815.0,64600
2023-10-09,680.5570678710938,810.0,815.0,800.0,815.0,246300
2023-10-10,676.3560791015625,805.0,820.0,805.0,810.0,259000
2023-10-11,680.5570678710938,810.0,815.0,805.0,805.0,93700
2023-10-12,680.5570678710938,810.0,815.0,805.0,810.0,95900
2023-10-13,672.1552124023438,800.0,810.0,790.0,810.0,238000
2023-10-16,676.3560791015625,805.0,805.0,800.0,805.0,256200
2023-10-17,672.1552124023438,800.0,810.0,800.0,810.0,132500
2023-10-18,672.1552124023438,800.0,805.0,795.0,800.0,233600
2023-10-19,667.9541625976562,795.0,805.0,790.0,805.0,168600
2023-10-20,663.753173828125,790.0,795.0,785.0,795.0,113600
2023-10-23,655.3512573242188,780.0,790.0,765.0,790.0,399400
2023-10-24,655.3512573242188,780.0,790.0,755.0,780.0,810700
2023-10-25,663.753173828125,790.0,790.0,775.0,785.0,160400
2023-10-26,659.5523071289062,785.0,795.0,780.0,790.0,111300
2023-10-27,659.5523071289062,785.0,785.0,775.0,785.0,66800
2023-10-30,655.3512573242188,780.0,790.0,775.0,785.0,92000
2023-10-31,642.748291015625,765.0,780.0,755.0,780.0,637600
2023-11-01,625.9444580078125,745.0,765.0,720.0,765.0,1983500
2023-11-02,630.1454467773438,750.0,750.0,720.0,745.0,272100
2023-11-03,634.346435546875,755.0,760.0,750.0,750.0,119800
2023-11-06,634.346435546875,755.0,765.0,750.0,755.0,316300
2023-11-07,638.5473022460938,760.0,765.0,750.0,755.0,88900
2023-11-08,630.1454467773438,750.0,760.0,745.0,760.0,49100
2023-11-09,625.9444580078125,745.0,760.0,745.0,750.0,106600
2023-11-10,638.5473022460938,760.0,760.0,745.0,745.0,222900
2023-11-13,638.5473022460938,760.0,760.0,750.0,760.0,71400
2023-11-14,634.346435546875,755.0,760.0,750.0,760.0,49500
2023-11-15,634.346435546875,755.0,755.0,745.0,755.0,115100
2023-11-16,634.346435546875,755.0,760.0,745.0,755.0,26400
2023-11-17,638.5473022460938,760.0,760.0,750.0,755.0,40200
2023-11-20,630.1454467773438,750.0,760.0,750.0,760.0,105100
2023-11-21,634.346435546875,755.0,755.0,740.0,750.0,255200
2023-11-22,621.7435302734375,740.0,760.0,735.0,755.0,130400
2023-11-23,625.9444580078125,745.0,750.0,735.0,745.0,132800
2023-11-24,630.1454467773438,750.0,755.0,735.0,745.0,324700
2023-11-27,630.1454467773438,750.0,765.0,745.0,765.0,422100
2023-11-28,630.1454467773438,750.0,755.0,740.0,755.0,175300
2023-11-29,630.1454467773438,750.0,760.0,745.0,750.0,106100
2023-11-30,630.1454467773438,750.0,755.0,745.0,755.0,82300
2023-12-01,638.5473022460938,760.0,765.0,745.0,750.0,892400
2023-12-04,663.753173828125,790.0,820.0,765.0,765.0,903700
2023-12-05,663.753173828125,790.0,800.0,785.0,790.0,594100
2023-12-06,663.753173828125,790.0,800.0,785.0,795.0,370300
2023-12-07,663.753173828125,790.0,800.0,785.0,800.0,385600
2023-12-08,667.9541625976562,795.0,800.0,770.0,790.0,617300
2023-12-11,667.9541625976562,770.0,795.0,755.0,790.0,544900
2023-12-12,654.9420776367188,755.0,770.0,755.0,765.0,188000
2023-12-13,646.2672729492188,745.0,760.0,745.0,755.0,111400
2023-12-14,650.6046752929688,750.0,750.0,735.0,745.0,102700
2023-12-15,659.2793579101562,760.0,765.0,745.0,750.0,66300
2023-12-18,659.2793579101562,760.0,760.0,750.0,760.0,78600
2023-12-19,654.9420776367188,755.0,765.0,750.0,760.0,148100
2023-12-20,654.9420776367188,755.0,765.0,740.0,755.0,116900
2023-12-21,659.2793579101562,760.0,770.0,755.0,770.0,73200
2023-12-22,667.9541625976562,770.0,770.0,760.0,765.0,183100
2023-12-27,676.6288452148438,780.0,785.0,765.0,770.0,222500
2023-12-28,676.6288452148438,780.0,790.0,765.0,780.0,291700
2023-12-29,676.6288452148438,780.0,785.0,770.0,780.0,46900
2024-01-02,672.2914428710938,775.0,785.0,775.0,785.0,90200
2024-01-03,672.2914428710938,775.0,775.0,760.0,775.0,116400
2024-01-04,676.6288452148438,780.0,780.0,760.0,775.0,160000
2024-01-05,689.6409301757812,795.0,795.0,775.0,780.0,221400
2024-01-08,680.96630859375,785.0,800.0,780.0,795.0,221400
2024-01-09,676.6288452148438,780.0,790.0,780.0,790.0,25600
2024-01-10,667.9541625976562,770.0,790.0,765.0,780.0,377000
2024-01-11,672.2914428710938,775.0,780.0,770.0,775.0,89100
2024-01-12,676.6288452148438,780.0,780.0,775.0,775.0,84100
2024-01-15,680.96630859375,785.0,790.0,780.0,780.0,150300
2024-01-16,689.6409301757812,795.0,795.0,780.0,785.0,357900
2024-01-17,685.3035888671875,790.0,800.0,785.0,795.0,83400
